店铺名称,商户名称,合同ID (采购合同编号),上线时间,区/县,商圈,店铺电话,店铺面积,店铺位置,详细地址,手机 (商户名称),创建时间,采购合同编号,主要联系人 (商户),电话 (商户),cmid
伊索,深圳市罗湖区伊索美发店,4.40303E+17,2015/1/8,罗湖区,东门,0755-22160207,100m2以上,社区,深圳市罗湖区嘉宾路城市天地广场裙楼II区105号,15986785598,2014/12/18 13:43,SZ-LH-201400385,杨超,,147
壹salon,深圳市南山区花果山壹发廊,2.01507E+17,,南山区,蛇口,0755-26823225,,,深圳市南山区蛇口公园路与工业七路交汇处四海宜家大厦裙楼112A,13590317031,2015/7/13 14:29,SZ-NS-2015001149,余敏,,914
亿豪美发,深圳市福田区兹曼妮理发店,4.40304E+17,2015/1/8,福田区,香蜜湖,0755-83537164,100m2以上,社区,深圳市福田区景田莲花西路缔梦园108铺,13823377870,2014/12/10 13:40,SZ-FT-201400026,曹曙锋,,60
亿原创,深圳市福田区亿原创美发店,2.01507E+17,,福田区,皇岗,13751095109,,,深圳市福田区水围村126栋102,13751095109,2015/7/31 15:16,SZ-NS-2015001776,李济富,,"1,006"
艺坊发型（沙咀店）,深圳市福田区艺坊发型店,4.40304E+17,2015/1/8,福田区,新洲,0755-83400055,100m2以上,社区,深圳市福田区沙咀村3坊9号,13420994419,2014/12/9 14:36,SZ-FT-201400022,,,31
艺坊发型（御景店）,深圳市福田区艺坊发型店,4.40304E+17,2015/1/8,福田区,华强,0755-82518397,100m2以上,社区,深圳市福田区华强南御景华城19铺,13420994419,2014/12/9 14:28,SZ-FT-201400022,罗向来,,30
艺坊三分店（海文花园）,深圳市南山区左玲右俐发艺,4.40305E+17,2015/1/8,南山区,南油,0755-26088751,60-100m2,社区,深圳市南山区桂庙新村勤学路1025号海文花园一楼,15502028867,2015/1/13 15:39,SZ-LG-201400752,赵立勇,,692
艺佳美发店,深圳市南山区艺佳美发店,4.40305E+17,2015/1/8,南山区,西丽,0755-26943050,60-100m2,商业区,深圳市南山区沙河西路镇东楼副楼108号,13631665515,2014/12/23 21:37,SZ-NS-201400101,秦波,,257
艺流美容美发,深圳市罗湖区艺流美容美发店,4.40303E+17,2015/1/8,罗湖区,黄贝岭,0755-22259762,100m2以上,商业区,深圳市罗湖区华丽路1023号附楼前侧临街铺位,18926773967,2014/12/23 19:38,SZ-LH-201400360,郑传宝,,231
艺美坊,深圳市福田区艺美坊美容美发店,2.01507E+17,,福田区,华强,13798535159,,,深南中路田面花园4栋1单元104D,13798535159,2015/7/9 17:38,SZ-NS-2015001129,郑斌,,906
艺美造型,深圳市光明新区公明艺美理发店,2.01507E+17,,宝安区,公明,18620364193,,,深圳市光明新区公明办事处长圳社区长升路四巷1号101,18620364193,2015/7/20 17:33,SZ-NS-2015001285,李小勇,,941
艺手遮天,深圳市罗湖区艺手遮天美发店,4.40303E+17,2015/1/8,罗湖区,草埔,0755-25220905,100m2以上,社区,深圳市罗湖区草铺东清水新河村B2栋1号店,13044299766,2014/12/18 10:46,SZ-LH-201400349,王军,,130
艺丝源,深圳市龙岗区靓影尚尚美发店,4.40307E+17,2015/1/8,龙岗区,布吉,0755-28705325,100m2以上,社区,深圳市龙岗区布吉罗岗路口京南华庭107_12号,13590343995,2014/12/27 16:57,SZ-BA-201400440,杨守强,,376
艺星国际连锁机构,深圳市艺星美业美发沙龙有限公司,4.40307E+17,2015/1/8,龙岗区,龙岗中心城,0755-28989722,100m2以上,商业区,深圳市龙岗区中心城吉祥路394号,13420966648,2014/12/18 10:50,SZ-LH-201400373,余刚,,131
艺轩,深圳市龙岗区横岗魅丽人生理发店,2.01507E+17,,龙岗区,横岗,13418495594,,,横岗街道五和大道南26号,13480984048,2015/7/22 16:20,SZ-NS-2015001219,张科,,962
艺轩造型,深圳市宝安区福永鑫艺轩造型理发店,2.01507E+17,,宝安区,福永,13538176294,,,深圳市宝安区福永街道怀德社区芳华一区五巷13号,13538176294,2015/7/20 17:51,SZ-NS-2015001413,吴华,,942
艺姿形象设计A店,深圳市南山区艺姿美发店,2.01507E+17,,南山区,桃源村,18583033065,,,桃源街道光前村西区99号101,18583033065,2015/7/20 14:44,SZ-NS-2015001259,张廷均,,936
意境形象美业工作室,深圳市南山区意境形象设计工作室,4.40305E+17,2015/1/8,南山区,前海,0755-86511447,100m2以上,,深圳市南山区前海路丽湾大厦0101号,13510210103,2014/12/16 15:57,SZ-FT-20140106,杨景列,13510210103,125
银座形象,深圳市罗湖区银庭发型设计中心,2.01507E+17,,罗湖区,东门,13686848001,,,深圳市罗湖区春风路新银座G3铺面,13686848001,2015/7/9 17:29,SZ-NS-2015001234,袁丰,,898
英祺护肤造型（天骄店）,深圳市宝安区西乡英祺天骄美容美发店,4.40306E+17,2015/1/8,宝安区,西乡,0755-27679046,100m2以上,社区,深圳市宝安区西乡街道76区天骄世家122号铺,18221347181,2014/12/25 17:08,SZ-BA-201400436/473,王向阳,,300
永琪美发店（振华路）,深圳市福田区景田永琪美容美发店,4.40304E+17,2015/1/8,福田区,华强,0755-83295086,100m2以上,社区,深圳市福田区振华路富怡雅居裙楼A-B栋101号,18988762698,2014/12/18 17:27,SZ-LH-201400278,李东波,18988762698,179
永琪美容美发（百仕达店）,深圳市宝安区西乡品贵美发店,4.40303E+17,2015/1/8,罗湖区,布心,0755-25617753,100m2以上,社区,深圳市罗湖区东晓路百仕达8号裙楼01层商铺,13816549868,2014/12/18 16:19,SZ-LH-201400277,周晓东,,169
永琪美容美发（红荔路）,深圳市福田区景田永琪美容美发店,4.40304E+17,2015/1/8,福田区,香蜜湖,0755-83576870,100m2以上,社区,深圳市福田区红荔西路与景田路交界西南金色假日名苑201,18988762698,2014/12/18 17:43,SZ-LH-201400278,李东波,18988762698,181
永琪美容美发（南光店）,深圳市宝安区西乡品贵美发店,4.40303E+17,2015/1/8,南山区,南油,0755-26995581,100m2以上,社区,深圳市南山区南光路鸿瑞花园16栋首层,13816549868,2014/12/18 16:02,SZ-LH-201400277,周晓东,,166
永琪美容美发（南海店）,深圳市宝安区西乡品贵美发店,4.40303E+17,2015/1/8,南山区,南油,0755-26058766,100m2以上,商业区,深圳市南山区南海大道四达大厦1层01铺,13816549868,2014/12/18 16:24,SZ-LH-201400277,周晓东,,170
永琪美容美发（上川店）,深圳市宝安区新安永琪品贵美容美发店,4.40306E+17,2015/1/8,宝安区,新安,0755-27442727,100m2以上,社区,深圳市宝安区新安街道翻身路金叶茗苑2栋109号,13761425385,2014/12/18 13:23,SZ-LH-201400276,王银,,145
永琪美容美发（西乡店）,深圳市宝安区西乡品贵美发店,4.40303E+17,2015/1/8,宝安区,西乡,0755-23101986,100m2以上,社区,深圳市宝安区西乡街道碧海富通城115号,13816549868,2014/12/18 16:13,SZ-LH-201400277,周晓东,,168
永琪美容美发店（沙井路）,深圳市福田区景田永琪美容美发店,4.40304E+17,2015/1/8,宝安区,沙井,0755-61511122,100m2以上,社区,深圳市宝安区沙井镇沙井路130号,18988762698,2014/12/18 17:52,SZ-LH-201400278,李东波,18988762698,183
优美人生护肤造型,深圳市南山区优美人生美容美发店,4.40305E+17,2015/1/8,南山区,蛇口,0755-26858685,100m2以上,社区,深圳市南山区招商街道花园城三期4栋104号,13510657652,2015/1/13 16:18,SZ-BA-201400773,覃拥军,,667
优美世界（巴登店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,福田区,华强,0755-82245530,100m2以上,,深圳市福田区巴登村63号一二层,13798552208,2015/1/13 19:22,SZ-LH-201400787,周健锋,,681
优美世界（地王店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,东门,0755-25569668,100m2以上,,深圳市罗湖区解放路3052首层,13798552208,2015/1/13 18:58,SZ-LH-201400787,周健锋,,679
优美世界（福强店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,福田区,福田口岸,0755-82040646,100m2以上,,深圳市福田区福强路骏皇名居A10-11号,13798552208,2015/1/13 19:29,SZ-LH-201400787,周健锋,,687
优美世界（桂园店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,园岭,0755-25561861,100m2以上,,深圳市罗湖区桂园路64号首层,13798552208,2015/1/13 19:12,SZ-LH-201400787,,,685
优美世界（和平店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,蔡屋围,0755-25827195,100m2以上,,深圳市罗湖区和平路渔民村5-6号铺,13798552208,2015/1/13 18:43,SZ-LH-201400787,周健锋,,677
优美世界（红桂店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,园岭,0755-82111113,100m2以上,,深圳市罗湖区红桂路清庆村7号,13798552208,2015/1/13 17:53,SZ-LH-201400787,周健锋,,683
优美世界（汇泰店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,松岗,0755-22918885,100m2以上,,深圳市罗湖区沿河南路汇泰大厦C34号,13798552208,2015/1/13 17:41,SZ-LH-201400787,周健锋,,674
优美世界（嘉宝店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,园岭,0755-25984196,100m2以上,,深圳市罗湖区笋岗路嘉宝田花园04号,13798552208,2015/1/13 17:57,SZ-LH-201400787,周健锋,,684
优美世界（乐园店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,东门,0755-82255548,100m2以上,,深圳市罗湖区乐园路100号之五号,13798552208,2015/1/13 19:01,SZ-LH-201400787,周健锋,,680
优美世界（莲港居）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,莲塘,13632705984,100m2以上,,深圳市罗湖区莲塘港莲路骏腾阁4F商铺,13798552208,2015/1/13 17:49,SZ-LH-201400787,周健锋,,682
优美世界（罗湖店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,人民南,0755-82326220,100m2以上,,深圳市罗湖区人民南路罗湖村74栋首层,13798552208,2015/1/13 18:08,SZ-LH-201400787,周健锋,,675
优美世界（明星店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,园岭,0755-25977325,100m2以上,,深圳市罗湖区红桂路金众金典家园3号,13798552208,2015/1/13 18:12,SZ-LH-201400787,周健锋,,676
优美世界（沙咀店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,福田区,新洲,0755-82551011,100m2以上,,深圳市福田区沙嘴一坊64号,13798552208,2015/1/13 17:35,SZ-LH-201400787,周健锋,,673
优美世界（上梅林店）,深圳市福田区优美天地美容美发店,4.40304E+17,2015/1/8,福田区,梅林,0755-83370383,100m2以上,社区,深圳市福田区上梅林广厦路口华府馨居B12铺,13530371684,2014/12/11 10:38,SZ-FT-201400176,颜祥和,,73
优美世界（向西店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,罗湖区,东门,0755-25186625,100m2以上,,深圳市罗湖区向西村向西路综合楼B2号,13798552208,2015/1/13 18:55,SZ-LH-201400787,周健锋,,678
优美世界（新洲店）,深圳市优美世界美容美发有限公司,4.40303E+17,2015/1/8,福田区,新洲,0755-83860304,100m2以上,,深圳市福田区新洲北村牌坊街62号,13798552208,2015/1/13 19:26,SZ-LH-201400787,周健锋,,686
优美熙护肤造型,深圳市福田区超群实丽发艺名店,4.40304E+17,2015/1/8,福田区,梅林,0755-82560995,100m2以上,社区,深圳市福田区下梅林梅村路尚书苑裙楼1S-2,13538121225,2015/1/4 20:22,SZ-BA-201400763,张超群,,531
佑米,深圳市南山区蛇口千秀人生造型美发店,4.40305E+17,2015/5/8,南山区,蛇口,0755-26027210,,社区,深圳市南山区蛇口近海路70-1,18300004328,2015/5/8 15:01,SZ-NS-201500138,卢荣贵,,784
羽轩造型,深圳市宝安区新安羽轩造型设计店,4.40306E+17,2015/1/8,宝安区,新安,0755-29072455,60-100m2,商业区,深圳市宝安区新安街道46区海滨广场三期卡罗社区1042-1043商铺（万科生活广场外围商铺）,13689520865,2015/1/5 17:34,SZ-BA-201400775,张伟铭,,584
羽一私家,深圳市罗湖区羽一私家美发店,4.40303E+17,2015/1/8,罗湖区,东门,13247619382,100m2以上,商业区,深圳市罗湖区中兴路竹边新村8栋1楼之6,13247619382,2014/12/18 11:03,SZ-LH-201400371,刘志棠,,133
羽壹发廊（宝安店）,深圳市宝安区宝城羽壹发廊,4.40306E+17,2015/1/8,宝安区,新安,0755-29796173,100m2以上,商业区,深圳市宝安区新安街道10区兴华二路冠城世家C2栋1081-1082,13923868160,2014/12/18 17:50,SZ-LH-201400347,邱伟村,,182
羽壹发廊（蛇口店）,深圳市南山区羽壹发廊,4.40305E+17,2015/1/8,南山区,蛇口,0755-26692503,100m2以上,商业区,深圳市南山区蛇口金竹园大厦北座102号,13923868160,2014/12/18 17:36,SZ-LH-201400383,邱伟村,,180
雨霏美容美发,深圳市龙岗区横岗雨霏美容美发店,4.40307E+17,2015/1/8,龙岗区,横岗,0755-33836216,100m2以上,社区,深圳市龙岗区横岗街道四联路230号,15989413308,2015/1/6 11:05,SZ-LG-201400667,刘东,,616
雨诗护肤造型,深圳市长升投资发展有限公司,4.40304E+17,2015/1/8,福田区,新洲,0755-83170345,100m2以上,社区,深圳市福田区新洲二街新洲南村27号,13771105430,2014/12/9 18:00,SZ-NS-201400068,陈俊,,45
雨田时尚（东方大道店）,深圳市宝安区松岗雨之田理发店,4.40306E+17,2015/1/8,宝安区,松岗,0755-27533508,100m2以上,其他,深圳市宝安区松岗镇东方大道145号2楼,13266600581,2015/1/27 15:20,SZ-LG-201400805,卢力飞,,766
雨田时尚（吉祥大道店）,深圳市宝安区松岗雨之田理发店,4.40306E+17,2015/1/8,宝安区,松岗,0755-27469257,100m2以上,其他,深圳市宝安区松岗镇吉祥大道36号2楼,13266600581,2015/1/27 15:17,SZ-LG-201400805,卢力飞,,765
雨田时尚（天虹店）,深圳市宝安区松岗雨之田理发店,4.40306E+17,2015/1/8,宝安区,松岗,0755-85270885,100m2以上,其他,深圳市宝安区松岗镇天虹商场肯德基左边43号,13266600581,2015/1/27 15:22,SZ-LG-201400805,卢力飞,,767
御凯形象护肤养生,御凯形象健康管理,2.01507E+17,,龙岗区,龙岗中心城,18823850071,,,深圳市龙岗区龙岗街道鸿基花园2栋115号铺,18823850071,2015/7/28 18:26,SZ-NS-2015001407,淦小强,,990
缘莱时尚造型,深圳市罗湖区缘莱造型美发店,2.01507E+17,,罗湖区,黄贝岭,15019443271,,商业区,深圳市罗湖区黄贝街道怡景路景贝南住宅区47号C座一楼1037号,15019443271,2015/7/28 18:45,SZ-NS-2015001909,邓磊,,996
源美天使,深圳市罗湖区源美天使发型设计中心,4.40303E+17,2015/1/8,罗湖区,东门,0755-82290011,60-100m2,商业区,深圳市罗湖区解放路1039-35东门新女人商场,18926400911,2015/1/5 15:31,SZ-LH-201400229,郑堪石,,567
悦人悦己（滨海店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,南山区,海岸城,0755-86177520,100m2以上,社区,深圳市南山区海德三道滨海之窗花园大门左侧112号,18666083537,2014/12/10 10:59,SZ-NS-201400143,夏锋,,52
悦人悦己（景田店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,福田区,香蜜湖,0755-83737628,100m2以上,社区,深圳市福田区红荔西路聚豪园怡景阁101A,18666083537,2014/12/10 11:42,SZ-NS-201400143,夏锋,,56
悦人悦己（南光店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,南山区,南头,0755-86193029,100m2以上,社区,深圳市南山区南头街道深南大道以南南山大道以东悠然天地家园3栋01B号,18666083537,2014/12/10 10:41,SZ-NS-201400143,夏锋,,50
悦人悦己（麒麟店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,南山区,南头,0755-86004339,100m2以上,社区,深圳市南山区玉泉路麒麟花园西门商业街A07号,18666083537,2014/12/10 11:07,SZ-NS-201400143,夏锋,,54
悦人悦己（侨城东店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,南山区,华侨城,0755-26700556,100m2以上,社区,深圳市南山区侨城东路碧海云天小区商业街15栋9号A铺,18666083537,2014/12/10 11:11,SZ-NS-201400143,夏锋,,55
悦人悦己（石厦店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,福田区,石厦,0755-83838305,100m2以上,社区,深圳市福田区石厦北一街阳光四季1-2商铺,18666083537,2014/12/10 10:54,SZ-NS-201400143,夏锋,,51
悦人悦己（新洲店）,深圳市南山区悠然悦人美容美发店,4.40305E+17,2015/1/8,福田区,新洲,0755-88352200,100m2以上,社区,深圳市福田区新洲七街绿景花园裙楼138-141,18666083537,2014/12/10 11:03,SZ-NS-201400143,夏锋,,53
真爱造型,深圳市福田区真与爱发廊,2.01507E+17,,福田区,华强,15999522596,,,金茂礼都群楼117铺A号,15999522596,2015/7/21 18:32,SZ-NS-2015001370,刘贤,,954
真尚美造型,深圳市宝安区西乡真尚美美容美发店,4.40306E+17,2015/1/8,宝安区,西乡,0755-23702661,100m2以上,社区,深圳市宝安区西乡街道宝源路1053号资信达大厦,13662615958,2014/12/30 18:24,SZ-BA-201400484,李正平,,417
正大发艺,深圳市宝安区宝城正大发艺发廊,4.40306E+17,2015/1/8,宝安区,新安,0755-27783866,100m2以上,社区,深圳市宝安区新安街道4区前进路御景台6栋109B,18924605502,2014/12/25 18:07,SZ-BA-201400454,李浪,,311
中艺造型,深圳市光明新区公明中艺造型美发店,2.01507E+17,,宝安区,公明,18925222816,,,光明新区公明办事处田寮社区田湾路33号一楼右边,18925222816,2015/7/29 11:01,SZ-NS-2015001597,刘作胜,,997
主格调,深圳市罗湖区主格调美发店,4.40303E+17,2015/1/8,罗湖区,园岭,0755-82119531,100m2以上,其他,深圳市罗湖区桂园路电影大厦1-2裙楼111-112,13751046701,2015/1/4 20:27,SZ-LG-201400655,熊涛,,534
主格调发型连锁,深圳市罗湖区主格调美发店,4.40303E+17,2015/1/8,龙华新区,龙华,0755-28119872,100m2以上,其他,深圳市龙华新区龙华街道龙园社区丰益路潮回楼14号,13751046701,2015/1/4 20:25,SZ-LG-201400655,熊涛,,533
主流（宝安店）,深圳市罗湖区主流发型创作中心,4.40303E+17,2015/1/8,宝安区,宝安中心区,0755-29089300,100m2以上,社区,深圳市宝安区高发西岸花园M176-178,13902922799,2014/12/16 16:22,SZ-LH-20140210,彭靖,,127
